subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT46	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT4	mm/event	6.97			UNIBO		Italy		Optimal
UNT4	mm/event	6.97			UNIBO		Italy		Optimal
UNT4	mm/event	6.97			UNIBO		Italy		Optimal
UNT4	mm/event	6.97			UNIBO		Italy		Optimal
UNT18	mm/event	6.97			UNIBO		Italy		Optimal
UNT18	mm/event	6.97			UNIBO		Italy		Optimal
UNT18	mm/event	6.97			UNIBO		Italy		Optimal
UNT18	mm/event	6.97			UNIBO		Italy		Optimal
UNT21	mm/event	6.97			UNIBO		Italy		Optimal
UNT21	mm/event	6.97			UNIBO		Italy		Optimal
UNT21	mm/event	6.97			UNIBO		Italy		Optimal
UNT21	mm/event	6.97			UNIBO		Italy		Optimal
UNT46	mm/event	6.97			UNIBO		Italy		Optimal
UNT46	mm/event	6.97			UNIBO		Italy		Optimal
UNT46	mm/event	6.97			UNIBO		Italy		Optimal
UNT46	mm/event	6.97			UNIBO		Italy		Optimal
UNT4	mm/event	2.72			UNIBO		Italy		Optimal
UNT4	mm/event	2.72			UNIBO		Italy		Optimal
UNT4	mm/event	2.72			UNIBO		Italy		Optimal
UNT4	mm/event	2.72			UNIBO		Italy		Optimal
UNT18	mm/event	2.72			UNIBO		Italy		Optimal
UNT18	mm/event	2.72			UNIBO		Italy		Optimal
UNT18	mm/event	2.72			UNIBO		Italy		Optimal
UNT18	mm/event	2.72			UNIBO		Italy		Optimal
UNT21	mm/event	2.72			UNIBO		Italy		Optimal
UNT21	mm/event	2.72			UNIBO		Italy		Optimal
UNT21	mm/event	2.72			UNIBO		Italy		Optimal
UNT21	mm/event	2.72			UNIBO		Italy		Optimal
UNT46	mm/event	2.72			UNIBO		Italy		Optimal
UNT46	mm/event	2.72			UNIBO		Italy		Optimal
UNT46	mm/event	2.72			UNIBO		Italy		Optimal
UNT46	mm/event	2.72			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	12.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	10.0			UNIBO		Italy		Optimal
