subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT4	seeddryweightofseedssampled(g)	0.064264			RRES		United Kingdom		Heat
UNT46	seeddryweightofseedssampled(g)	0.042083			RRES		United Kingdom		Heat
UNT18	dryweightperseed(g)	0.00050362125981			RRES		United Kingdom		Heat
UNT21	dryweightperseed(g)	0.000255897987131			RRES		United Kingdom		Heat
UNT4	dryweightperseed(g)	0.000447884128984			RRES		United Kingdom		Heat
UNT46	dryweightperseed(g)	0.000394423608144			RRES		United Kingdom		Heat
UNT18	dryweightperseed(mg)	0.503621259809946			RRES		United Kingdom		Heat
UNT21	dryweightperseed(mg)	0.255897987131294			RRES		United Kingdom		Heat
UNT4	dryweightperseed(mg)	0.447884128983457			RRES		United Kingdom		Heat
UNT46	dryweightperseed(mg)	0.394423608144118			RRES		United Kingdom		Heat
UNT18	flowersopen3dos	24.8181818181818			RRES		United Kingdom		Heat
UNT21	flowersopen3dos	25.425			RRES		United Kingdom		Heat
UNT4	flowersopen3dos	28.46875			RRES		United Kingdom		Heat
UNT46	flowersopen3dos	24.4545454545455			RRES		United Kingdom		Heat
UNT18	siliques3dos	15.8787878787879			RRES		United Kingdom		Heat
UNT21	siliques3dos	14.6			RRES		United Kingdom		Heat
UNT4	siliques3dos	18.90625			RRES		United Kingdom		Heat
UNT46	siliques3dos	12.0			RRES		United Kingdom		Heat
UNT18	maturesiliques3dos	3.03030303030303			RRES		United Kingdom		Heat
UNT21	maturesiliques3dos	2.2			RRES		United Kingdom		Heat
UNT4	maturesiliques3dos	4.78125			RRES		United Kingdom		Heat
UNT46	maturesiliques3dos	1.0			RRES		United Kingdom		Heat
UNT18	flowersopen10dos	0.121212121212121			RRES		United Kingdom		Heat
UNT21	flowersopen10dos	1.375			RRES		United Kingdom		Heat
UNT4	flowersopen10dos	0.0			RRES		United Kingdom		Heat
UNT46	flowersopen10dos	1.75757575757576			RRES		United Kingdom		Heat
UNT18	siliques10dos	30.0606060606061			RRES		United Kingdom		Heat
UNT21	siliques10dos	40.425			RRES		United Kingdom		Heat
UNT4	siliques10dos	29.90625			RRES		United Kingdom		Heat
UNT46	siliques10dos	32.5151515151515			RRES		United Kingdom		Heat
UNT18	totalsiliques(onmainstem)	32.1794871794872			RRES		United Kingdom		Heat
UNT21	totalsiliques(onmainstem)	51.1627906976744			RRES		United Kingdom		Heat
UNT4	totalsiliques(onmainstem)	31.7297297297297			RRES		United Kingdom		Heat
UNT46	totalsiliques(onmainstem)	47.46875			RRES		United Kingdom		Heat
UNT18	abortedsiliques(onmainstem)	4.74358974358974			RRES		United Kingdom		Heat
UNT21	abortedsiliques(onmainstem)	8.41860465116279			RRES		United Kingdom		Heat
UNT4	abortedsiliques(onmainstem)	2.59459459459459			RRES		United Kingdom		Heat
UNT46	abortedsiliques(onmainstem)	12.09375			RRES		United Kingdom		Heat
UNT18	mainstemheight(firsttolastsilique)	18.6923076923077			RRES		United Kingdom		Heat
UNT21	mainstemheight(firsttolastsilique)	23.2325581395349			RRES		United Kingdom		Heat
UNT4	mainstemheight(firsttolastsilique)	17.9972972972973			RRES		United Kingdom		Heat
UNT46	mainstemheight(firsttolastsilique)	22.78125			RRES		United Kingdom		Heat
UNT18	burstsiliques	0.128205128205128			RRES		United Kingdom		Heat
UNT21	burstsiliques	1.13953488372093			RRES		United Kingdom		Heat
UNT4	burstsiliques	0.108108108108108			RRES		United Kingdom		Heat
UNT46	burstsiliques	0.375			RRES		United Kingdom		Heat
UNT18	siliquesnumber(per cm)	1.95974118825373			RRES		United Kingdom		Heat
UNT21	siliquesnumber(per cm)	2.41763450116324			RRES		United Kingdom		Heat
UNT4	siliquesnumber(per cm)	2.00377821501615			RRES		United Kingdom		Heat
UNT46	siliquesnumber(per cm)	2.21361680177915			RRES		United Kingdom		Heat
UNT18	abortedsiliques(%)	12.6917207692308			RRES		United Kingdom		Heat
UNT21	abortedsiliques(%)	16.9212286046512			RRES		United Kingdom		Heat
UNT4	abortedsiliques(%)	8.97235783783784			RRES		United Kingdom		Heat
UNT46	abortedsiliques(%)	24.265248125			RRES		United Kingdom		Heat
UNT18	leafbbch17das	108.142857142857			RRES		United Kingdom		Heat
UNT21	leafbbch17das	107.875			RRES		United Kingdom		Heat
UNT4	leafbbch17das	107.65			RRES		United Kingdom		Heat
UNT46	leafbbch17das	107.933333333333			RRES		United Kingdom		Heat
UNT18	leafbbch19das	109.809523809524			RRES		United Kingdom		Heat
UNT21	leafbbch19das	109.0			RRES		United Kingdom		Heat
UNT4	leafbbch19das	109.55			RRES		United Kingdom		Heat
UNT46	leafbbch19das	110.533333333333			RRES		United Kingdom		Heat
UNT18	leafbbch23das	118.142857142857			RRES		United Kingdom		Heat
UNT21	leafbbch23das	117.75			RRES		United Kingdom		Heat
UNT4	leafbbch23das	117.8			RRES		United Kingdom		Heat
UNT46	leafbbch23das	118.8			RRES		United Kingdom		Heat
UNT18	budbbch23das	500.0			RRES		United Kingdom		Heat
UNT21	budbbch23das	500.0			RRES		United Kingdom		Heat
UNT4	budbbch23das	500.0			RRES		United Kingdom		Heat
UNT46	budbbch23das	500.0			RRES		United Kingdom		Heat
UNT18	leafbbch26das	119.0			RRES		United Kingdom		Heat
UNT21	leafbbch26das	118.625			RRES		United Kingdom		Heat
UNT4	leafbbch26das	118.75			RRES		United Kingdom		Heat
UNT46	leafbbch26das	119.0			RRES		United Kingdom		Heat
